bin_id,asin,name,quantity,weight,length,width,height,volume
02730,B00MBR6BRQ,Nine Naturals Natural Unscented Pregnancy Deodorant,1,0.20000000000000004,3.899999996022,2.399999997552,1.599999998368,14.97599995417344
02730,B01B424U8A,Onion Ceramic Carb Cap Universal 10mm 14mm 18mm,1,0.04999999995807048,3.099999996838,1.49999999847,0.99999999898,4.649999985771001
02738,B007KZ3FSC,Nunaturals Stevia Powder (1x100PKT ),2,0.5,5.799999994084,4.9999999949,2.7999999971439995,81.19999975152797
02738,B013RBJR3Y,BLU Studio XL Android Smartphone - GSM Unlocked - White,2,1.04999999911948,7.599999992248,4.399999995512001,1.99999999796,66.87999979534722
02739,B007KZ3FSC,Nunaturals Stevia Powder (1x100PKT ),2,0.5,5.799999994084,4.9999999949,2.7999999971439995,81.19999975152797
02739,B013RBJR3Y,BLU Studio XL Android Smartphone - GSM Unlocked - White,1,1.04999999911948,7.599999992248,4.399999995512001,1.99999999796,66.87999979534722
02740,B001W26TIW,Mediabridge Cat5e Ethernet Patch Cable (50 Feet) - RJ45 Computer Networking Cord - Blue,1,0.6999999999999998,7.599999992248,7.49999999235,2.399999997552,136.799999581392
02740,B007KZ3FSC,Nunaturals Stevia Powder (1x100PKT ),2,0.5,5.799999994084,4.9999999949,2.7999999971439995,81.19999975152797
02740,B013RBJR3Y,BLU Studio XL Android Smartphone - GSM Unlocked - White,1,1.04999999911948,7.599999992248,4.399999995512001,1.99999999796,66.87999979534722
02748,B0058TXCCG,"ACCUSTAMP ""FOR DEPOSIT ONLY"" Shutter Stamp with Microban Protection, Pre-Inked Red and Blue, Message Stamp (035523)",1,0.022046001186074866,5.99999999388,3.599999996328,1.49999999847,32.39999990085601
02748,B00HV7LZAO,New Vogue 9.84 Inch Short Black Straight Male Hair Wig Wa02,1,0.25,11.199999988575998,5.99999999388,2.399999997552,161.2799995064832
02748,B01FH2GZNQ,HOBBYTIGER Upgrade Props Propeller CW CCW for Blade 350 QX QX2 QX3 Rc Quadcopter,1,,9.05,7.08,1.18,75.60732000000002
02749,B0058TXCCG,"ACCUSTAMP ""FOR DEPOSIT ONLY"" Shutter Stamp with Microban Protection, Pre-Inked Red and Blue, Message Stamp (035523)",1,0.022046001186074866,5.99999999388,3.599999996328,1.49999999847,32.39999990085601
02749,B00A48EKG8,"4"" Amlong Crystal® High Quality Clear Crystal Lotus Flower With Gift Box",1,1.0,5.299999994594,5.299999994594,3.199999996736,89.88799972494272
02749,B00HV7LZAO,New Vogue 9.84 Inch Short Black Straight Male Hair Wig Wa02,1,0.25,11.199999988575998,5.99999999388,2.399999997552,161.2799995064832
02749,B01FH2GZNQ,HOBBYTIGER Upgrade Props Propeller CW CCW for Blade 350 QX QX2 QX3 Rc Quadcopter,1,,9.05,7.08,1.18,75.60732000000002
02750,B003XYJSTO,"iGadgitz Black & Silver Reflective Neoprene Sports Gym Jogging Armband for Apple iPod Touch 2nd 2G & 3rd Generation 3G 8gb, 16gb, 32gb & 64gb",1,0.08818400474429947,5.4330708606,5.2755905458,0.7086614166,20.312119302241125
02750,B006EPDA4I,Clarks BMX Grip,1,0.3,5.299999994594,3.99999999592,1.599999998368,33.9199998962048
02750,B011HAWZ2W,"Pumice Cleaning Stone with Handle - High Density, Sturdy, Fine Grit",7,0.022046001167587297,5.49999999439,1.799999998164,1.699999998266,16.829999948500202
02750,B019W11PAQ,Oil Paint Set - 21ml x 12 - Art Paints - Artist Quality - MyArtscape,3,0.9700339528,10.4724409342,4.5669291292,1.0236220462,48.956664692656155
02751,B003XYJSTO,"iGadgitz Black & Silver Reflective Neoprene Sports Gym Jogging Armband for Apple iPod Touch 2nd 2G & 3rd Generation 3G 8gb, 16gb, 32gb & 64gb",1,0.08818400474429947,5.4330708606,5.2755905458,0.7086614166,20.312119302241125
02751,B006EPDA4I,Clarks BMX Grip,1,0.3,5.299999994594,3.99999999592,1.599999998368,33.9199998962048
02751,B011HAWZ2W,"Pumice Cleaning Stone with Handle - High Density, Sturdy, Fine Grit",4,0.022046001167587297,5.49999999439,1.799999998164,1.699999998266,16.829999948500202
02751,B019W11PAQ,Oil Paint Set - 21ml x 12 - Art Paints - Artist Quality - MyArtscape,3,0.9700339528,10.4724409342,4.5669291292,1.0236220462,48.956664692656155
02752,B003XYJSTO,"iGadgitz Black & Silver Reflective Neoprene Sports Gym Jogging Armband for Apple iPod Touch 2nd 2G & 3rd Generation 3G 8gb, 16gb, 32gb & 64gb",1,0.08818400474429947,5.4330708606,5.2755905458,0.7086614166,20.312119302241125
02752,B006EPDA4I,Clarks BMX Grip,1,0.3,5.299999994594,3.99999999592,1.599999998368,33.9199998962048
02752,B011HAWZ2W,"Pumice Cleaning Stone with Handle - High Density, Sturdy, Fine Grit",3,0.022046001167587297,5.49999999439,1.799999998164,1.699999998266,16.829999948500202
02752,B019W11PAQ,Oil Paint Set - 21ml x 12 - Art Paints - Artist Quality - MyArtscape,3,0.9700339528,10.4724409342,4.5669291292,1.0236220462,48.956664692656155
02754,B00JDCLXFC,Charizard Ex Box (Pokemon: TCG),4,0.4999999995807047,12.99999998674,9.199999990616,1.699999998266,203.3199993778408
02755,B00JDCLXFC,Charizard Ex Box (Pokemon: TCG),4,0.4999999995807047,12.99999998674,9.199999990616,1.699999998266,203.3199993778408
02755,B00KCX8H6E,"GoPro 3-Way Grip, Arm, Tripod",3,0.7099999994046007,8.899999990922,6.49999999337,1.899999998062,109.9149996636601
02755,B00O12F210,GoPro The Handler (Floating Hand Grip),4,0.3086440163462221,9.055118101,6.692913379,2.0472440924,124.07347611374485
02772,B00MGE2GBE,"2 pack Fitz-All Replacement Percolator Top, Small (2)",2,0.022046001186074866,5.99999999388,3.99999999592,0.99999999898,23.999999926560005
02772,B010YBQRMO,Square Jellyfish MNLGTBLMT337 Metal iPad Air Tripod Mount,1,0.29999999974842284,7.599999992248,2.599999997348,1.699999998266,33.59199989720848
02773,B00MGE2GBE,"2 pack Fitz-All Replacement Percolator Top, Small (2)",2,0.022046001186074866,5.99999999388,3.99999999592,0.99999999898,23.999999926560005
02773,B00XD20AZM,Clean Ones Splash Complements Reusable Latex Gloves Large 2pr - 1pack,2,0.3,5.399999994492,2.99999999694,1.99999999796,32.39999990085601
02773,B010YBQRMO,Square Jellyfish MNLGTBLMT337 Metal iPad Air Tripod Mount,1,0.29999999974842284,7.599999992248,2.599999997348,1.699999998266,33.59199989720848
02797,B00FPQQKI0,Franklin Sports Birdies Shuttlecock (6-Pack),1,0.14999999987421142,6.99999999286,5.99999999388,2.099999997858,88.19999973010802
02797,B01E58XYD2,"CREATIVE DESIGN Motion Sensor Wardrobe Light with USB Charging Port, 4 LED Wireless Night Light for Cabinet,Closet,Hallway (2pcs Pack)",2,0.9999999991614094,4.799999995104,4.299999995614,2.99999999694,61.9199998105248
02820,B008XZASOC,GLW® 10w 12v Ac or Dc Led Flood Light Waterproof Warm White Outdoor Lights 750lm Spotlight Lamp 80w Halogen Bulb Equivalent Grey Case,1,0.8000000000000002,4.899999995002001,3.6999999962260004,3.599999996328,65.26799980027995
02820,B00IFGQVH2,"Grifiti Big-Ass Bands X Cross Style 4"" 5 Pack Books, Camera Lens, Art, Cooking, Wrapping, Exercise, MacBooks, Bag Wraps, Dungies Replacements, and Made with Silicone Instead of Rubber or Elastic",1,0.022046001186074866,4.699999995206,3.299999996634,1.0999999988780003,17.060999947793345
02820,B013CWQPAG,Love Lakeside-Women's Metallic Sparkle Wrap Scarf Dark Gold,1,0.24999999979035234,7.299999992554,4.699999995206,1.599999998368,54.89599983201824
02820,B01CXABIWI,"Uiisii C100 Wired Headset Earphones Headphones with Microphone Mic & Remote Control for iPhone 6/6s/6 Plus/6s Plus/ 5/SE/5s, Galaxy S7 Edge, Android Smartphone MP3 Players (Green)",1,0.04999999995807048,8.099999991737999,2.1999999977560005,0.6999999992859999,12.47399996182956
02828,B00D5PXUUY,Brother Printer LC101BK Black Ink Cartridge,1,0.022046001186074866,5.099999994798,3.599999996328,0.99999999898,18.3599999438184
02828,B00JW7JPL2,"Colorescience Gel Eyeliner, 0.10 oz.",7,0.18,1.299999998674,1.0999999988780003,0.6999999992859999,1.00099999693694
02828,B00KC21XZ2,MOTA Highspeed 3 Port USB Car Charger 5.1A for Tablet and Phones - Retail Packaging - White,2,0.022046001186074866,3.199999996736,1.49999999847,0.899999999082,4.3199999867808
02828,B00ZHQ5YVM,Admetus Men's Genuine Leather Bifold Zip-around Wallet with Elegant Gift Box,1,0.4499999996226342,5.799999994084,4.599999995308,1.599999998368,42.68799986937472
02830,B002P5NBR2,Honeywell MS7120 Orbit Barcode Reader with USB,3,1.6,9.699999990105999,7.799999992044,4.899999995002001,370.73399886555404
02830,B00FM4E3SE,DEWALT DCS355B 20V XR Oscillating Multi-Tool,1,2.7999999999999994,12.399999987352,5.399999994492,2.899999997042,194.18399940579695
02845,B00006B8IU,Gel Crystal Transparent Mousepad and Wrist Rest - Purple,3,0.7936560426986952,9.448818888,9.2913385732,0.6299212592,55.30215767918558
02845,B002JAKRAM,Frigidaire ULTRAWF Refrigerator Water Filter,3,0.5731960303572697,11.1811023508,2.4409448794,2.1259842498,58.0233284675311
02845,B004LO7ND8,"CareFRESH® Natural™ Premium Soft Bedding 14L Bag, 2.2 Lbs.",1,2.2,13.249999986485,7.699999992146,3.799999996124,387.6949988136533
02845,B00RXY16EA,The Orb Factory PlushCraft Unicorn Pillow,1,0.3,11.99999998776,7.49999999235,3.099999996838,278.99999914626005
02856,B008CJNSD2,"Spenco Total Support Thin Insole, Size 8/9-9/10, 0.7 Pound",3,0.45,13.399999986332,4.299999995614,1.799999998164,103.71599968262903
02856,B00PTPLJ60,"VIVOSUN Hydroponic High PAR Enhanced Red and Orange Spectrums 600 Watt Flowering High Pressure Sodium HPS Grow Light Bulb Lamp Ultra Bright 90,000 Lumens",3,0.6,11.799999987964,2.699999997246,2.699999997246,86.02199973677268
02857,B008CJNSD2,"Spenco Total Support Thin Insole, Size 8/9-9/10, 0.7 Pound",3,0.45,13.399999986332,4.299999995614,1.799999998164,103.71599968262903
02857,B00PTPLJ60,"VIVOSUN Hydroponic High PAR Enhanced Red and Orange Spectrums 600 Watt Flowering High Pressure Sodium HPS Grow Light Bulb Lamp Ultra Bright 90,000 Lumens",3,0.6,11.799999987964,2.699999997246,2.699999997246,86.02199973677268
02857,B00TPMDLBY,Play-Doh Pizza Party Set,2,1.05,9.099999990718,8.899999990922,2.399999997552,194.37599940520946
02858,B008CJNSD2,"Spenco Total Support Thin Insole, Size 8/9-9/10, 0.7 Pound",2,0.45,13.399999986332,4.299999995614,1.799999998164,103.71599968262903
02858,B00PTPLJ60,"VIVOSUN Hydroponic High PAR Enhanced Red and Orange Spectrums 600 Watt Flowering High Pressure Sodium HPS Grow Light Bulb Lamp Ultra Bright 90,000 Lumens",3,0.6,11.799999987964,2.699999997246,2.699999997246,86.02199973677268
02858,B00TPMDLBY,Play-Doh Pizza Party Set,2,1.05,9.099999990718,8.899999990922,2.399999997552,194.37599940520946
02864,B000088O9Y,"Coleman Water Carrier, 5-Gallon",1,1.0,9.9999999898,9.599999990208,4.099999995818,393.59999879558393
02864,B003QP4DCC,Cra-Z-Art Stick N Sparkle Make Your Own Friendship Bracelet Kit,1,0.79,11.81102361,10.8661417212,2.1259842498,272.84936376144793
02865,B000088O9Y,"Coleman Water Carrier, 5-Gallon",1,1.0,9.9999999898,9.599999990208,4.099999995818,393.59999879558393
02877,B00VBPX4V0,"Fast & Furious Collection - 7-Disc Box Set ( The Fast and the Furious / 2 Fast 2 Furious / The Fast and the Furious: Tokyo Drift / Fast & Furious 4 / Fas [ Blu-Ray, Reg.A/B/C Import - United Kingdom ]",1,0.7936560420331426,6.8503936938,5.4330708606,1.8897637776,70.33450265850658
02877,B01C75BU6S,DAYBETTER 5-Meter Waterproof Flexible Color Changing RGB SMD5050 300 LEDs Light Strip Kit with 44 Key Remote and 12V 5A Power Supply,1,1.2999999989098325,9.699999990105999,7.399999992452001,2.299999997654,165.09399949481235
02878,B00K7HMH1Q,Pop-o-Purple,2,0.4000000000000001,10.199999989596,1.899999998062,1.0999999988780003,21.317999934766927
02878,B00VBPX4V0,"Fast & Furious Collection - 7-Disc Box Set ( The Fast and the Furious / 2 Fast 2 Furious / The Fast and the Furious: Tokyo Drift / Fast & Furious 4 / Fas [ Blu-Ray, Reg.A/B/C Import - United Kingdom ]",1,0.7936560420331426,6.8503936938,5.4330708606,1.8897637776,70.33450265850658
02878,B01C75BU6S,DAYBETTER 5-Meter Waterproof Flexible Color Changing RGB SMD5050 300 LEDs Light Strip Kit with 44 Key Remote and 12V 5A Power Supply,1,1.2999999989098325,9.699999990105999,7.399999992452001,2.299999997654,165.09399949481235
02900,B004RKP35Q,Angry Birds Plush 5-Inch White Bird with Sound,2,0.15,6.199999993676,5.799999994084,4.099999995818,147.43599954884584
02900,B00I0BJ80O,BlenderBottle Full Color Bottles - New Black Translucent Color with Shaker Ball - Pink - 28oz,1,0.29999999974842284,9.299999990514001,3.399999996532,3.299999996634,104.34599968070124
02901,B00005108J,Antec Advance Accent Lighting Red USB-powered 6 LED Strip,1,0.13227600711644918,5.7480314902,5.511811018,0.6299212592,19.957205207672196
02901,B004RKP35Q,Angry Birds Plush 5-Inch White Bird with Sound,2,0.15,6.199999993676,5.799999994084,4.099999995818,147.43599954884584
02901,B00I0BJ80O,BlenderBottle Full Color Bottles - New Black Translucent Color with Shaker Ball - Pink - 28oz,1,0.29999999974842284,9.299999990514001,3.399999996532,3.299999996634,104.34599968070124
02904,0062202553,Liberace Extravaganza!,1,2.7,10.99999998878,8.299999991534,1.0999999988780003,100.42999969268422
02904,B003F2MK1W,StealStreet SS-G-41353 Wind Chime Round Top Motorcycle Hanging Garden Decoration Windchime,1,1.85,11.899999987862001,5.099999994798,4.199999995716,254.89799922001214
02904,B00KNK0M1O,"Savvy Infusion Water Bottle - 24 Oz - Create Your Own Naturally Flavored Fruit Infused Water, Juice, Iced Tea, Lemonade and Sparkling Beverages - Choice of Dazzling Colors",4,0.5499999995387752,10.199999989596,3.199999996736,3.199999996736,104.44799968038913
02905,0062202553,Liberace Extravaganza!,1,2.7,10.99999998878,8.299999991534,1.0999999988780003,100.42999969268422
02905,B003F2MK1W,StealStreet SS-G-41353 Wind Chime Round Top Motorcycle Hanging Garden Decoration Windchime,1,1.85,11.899999987862001,5.099999994798,4.199999995716,254.89799922001214
02905,B00KNK0M1O,"Savvy Infusion Water Bottle - 24 Oz - Create Your Own Naturally Flavored Fruit Infused Water, Juice, Iced Tea, Lemonade and Sparkling Beverages - Choice of Dazzling Colors",4,0.5499999995387752,10.199999989596,3.199999996736,3.199999996736,104.44799968038913
02905,B00UBMNYM8,HP 201A (CF400A) Black Original LaserJet Toner Cartridge,1,1.7499999985324668,14.299999985414,4.399999995512001,3.799999996124,239.0959992683663
02906,B00M6HDTXK,"Ecandy Bluetooth Wireless Waterproof Shower Speaker: Black,water Proof Bluetooth 3.0 Speaker, Mini Water Resistant Wireless Shower Speaker",2,0.4000000000000001,3.6999999962260004,3.6999999962260004,2.49999999745,34.22499989527151
02907,B00028LS06,"Mrm Cordyceps CS-4 750 Mg Vegetarian Capsules, 60 Count",3,0.15,4.099999995818,2.1999999977560005,2.1999999977560005,19.84399993927737
02907,B00M6HDTXK,"Ecandy Bluetooth Wireless Waterproof Shower Speaker: Black,water Proof Bluetooth 3.0 Speaker, Mini Water Resistant Wireless Shower Speaker",2,0.4000000000000001,3.6999999962260004,3.6999999962260004,2.49999999745,34.22499989527151
02908,B00028LS06,"Mrm Cordyceps CS-4 750 Mg Vegetarian Capsules, 60 Count",1,0.15,4.099999995818,2.1999999977560005,2.1999999977560005,19.84399993927737
02908,B00M6HDTXK,"Ecandy Bluetooth Wireless Waterproof Shower Speaker: Black,water Proof Bluetooth 3.0 Speaker, Mini Water Resistant Wireless Shower Speaker",2,0.4000000000000001,3.6999999962260004,3.6999999962260004,2.49999999745,34.22499989527151
02911,B001L498EI,"Anna Malfadine #16, 1 Pound Bags (Pack of 12)",1,12.45,16.599999983068,11.199999988576,6.899999992962,1282.847996074485
02911,B00LHE5R10,"Wagner's 13002 Four Season Wild Bird Food, 10-Pound Bag",1,10.049897416649582,14.9999999847,8.99999999082,2.99999999694,404.9999987607
02911,B016LGOT12,100% Waterproof Cotton Touch Mattress Protector (Eastern King),1,2.3499999980293125,11.49999998827,9.9999999898,3.99999999592,459.9999985924
02912,B001L498EI,"Anna Malfadine #16, 1 Pound Bags (Pack of 12)",1,12.45,16.599999983068,11.199999988576,6.899999992962,1282.847996074485
02912,B00LHE5R10,"Wagner's 13002 Four Season Wild Bird Food, 10-Pound Bag",1,10.049897416649582,14.9999999847,8.99999999082,2.99999999694,404.9999987607
02913,B001L498EI,"Anna Malfadine #16, 1 Pound Bags (Pack of 12)",1,12.45,16.599999983068,11.199999988576,6.899999992962,1282.847996074485
02913,B0032VUUXQ,Ravensburger Just Desserts - 500 Piece Puzzle,4,1.15,13.099999986638,8.99999999082,1.3999999985719997,165.05999949491635
02913,B00LHE5R10,"Wagner's 13002 Four Season Wild Bird Food, 10-Pound Bag",1,10.049897416649582,14.9999999847,8.99999999082,2.99999999694,404.9999987607
02913,B01DDH15CI,Gogolook 57-in-1 Outdoor Sports Action Camera Accessories Kits for Gopro 4/3/2/1 SJ4000 SJ5000,1,2.7999999976519456,12.399999987352,8.699999991126,3.199999996736,345.2159989436391
02918,0960598855,Landscape Plants for California Gardens,1,7.35,11.49999998827,11.49999998827,1.899999998062,251.2749992310985
02918,B00IOFD096,"Bonsaii L405-A A4 Thermal Laminator, for 3-5 mil Laminating Pouch, Up to 9 Inches Wide, 3-5mins Warm-up, Up to 17.7 inch/min Laminating Speed, Jam-Release Switch",2,2.821888151817583,14.599999985108,6.699999993166,4.699999995206,459.75399859315274
02918,B00WAZL63S,Seasofbeauty Kids Child Pod Swing Chair Nook Tent Indoor Outdoor Hanging Seat Hammock Orange Red,1,2.55,12.199999987556,7.599999992248,3.599999996328,333.79199897859644
02919,0960598855,Landscape Plants for California Gardens,1,7.35,11.49999998827,11.49999998827,1.899999998062,251.2749992310985
02919,B00IOFD096,"Bonsaii L405-A A4 Thermal Laminator, for 3-5 mil Laminating Pouch, Up to 9 Inches Wide, 3-5mins Warm-up, Up to 17.7 inch/min Laminating Speed, Jam-Release Switch",2,2.821888151817583,14.599999985108,6.699999993166,4.699999995206,459.75399859315274
02920,B00IOFD096,"Bonsaii L405-A A4 Thermal Laminator, for 3-5 mil Laminating Pouch, Up to 9 Inches Wide, 3-5mins Warm-up, Up to 17.7 inch/min Laminating Speed, Jam-Release Switch",2,2.821888151817583,14.599999985108,6.699999993166,4.699999995206,459.75399859315274
02921,B0030UF6EW,"Aveeno Baby Daily Moisture Lotion, Fragrance Free, 18  Ounce",3,1.2999999989098325,9.49999999031,3.749999996175,1.899999998062,67.68749979287625
02921,B00O28C8H4,Canine Probiotic Formula with Nucleotides to Aid Digestive Health & Immune System Support in Dogs - Eliminate & Prevent Acute Diarrhea + Constipation - Increase Nutrient Absorption & Enzyme Activity,1,0.05000000000000001,7.199999992656,3.99999999592,0.6999999992859999,20.159999938310396
02921,B00P60C3E0,Case88 Premium Designs Tokyo Ghoul Kaneki Ken Protective Snap-on Hard Back Case Cover for Apple iPhone 5 5s,1,0.022046001167587297,5.99999999388,4.49999999541,0.299999999694,8.099999975213999
02921,B01DZK5P9W,Accessory Planet(TM) Autumn Flower TPU Design Soft Rubber Case Cover Accessory for Samsung Galaxy S7,1,,6.0,3.0,1.0,18.0
02959,B00QMTG8BI,"FBP #14, December 2014",1,0.022046001186074866,10.399999989392,6.99999999286,0.399999999592,29.119999910892805
02959,B00XXFGE5E,VTech Soothing Lights Musical Mobile - Online Exclusive,1,4.1,16.099999983578,12.99999998674,4.899999995002001,1025.5699968617562
02959,B01EKY8O7W,"Stainless Steel Dog Bowls With Rubber Base Non-Skid Classical Food Bowl,Water Bowl For All Pets Rust Resistant (Various Sizes Available) By Petutu-XL(Up to 20oz Food)",2,0.5999999994968457,10.99999998878,10.99999998878,2.49999999745,302.49999907435006
02959,B01GDQLDBO,"Holigoo Hair Iron Brush, Metal Ceramic Heating for Silky Frizz-free Hair, Instant Heat Up to 450℉/230℃, Adjustable Temperature, Auto Lock, 30-min Timer, Anti-Scald (Gloden)",3,1.35,13.49999998623,4.399999995512001,3.799999996124,225.71999930929684
02960,B00QMTG8BI,"FBP #14, December 2014",1,0.022046001186074866,10.399999989392,6.99999999286,0.399999999592,29.119999910892805
02960,B00XXFGE5E,VTech Soothing Lights Musical Mobile - Online Exclusive,1,4.1,16.099999983578,12.99999998674,4.899999995002001,1025.5699968617562
02960,B01GDQLDBO,"Holigoo Hair Iron Brush, Metal Ceramic Heating for Silky Frizz-free Hair, Instant Heat Up to 450℉/230℃, Adjustable Temperature, Auto Lock, 30-min Timer, Anti-Scald (Gloden)",3,1.349999998867903,13.49999998623,4.399999995512001,3.799999996124,225.71999930929684
02961,B00QMTG8BI,"FBP #14, December 2014",1,0.022046001186074866,10.399999989392,6.99999999286,0.399999999592,29.119999910892805
02961,B00XXFGE5E,VTech Soothing Lights Musical Mobile - Online Exclusive,1,4.1,16.099999983578,12.99999998674,4.899999995002001,1025.5699968617562
02961,B010GKWANI,"TMS FrontEndToolKit-ZH-(6pc) Front End Service Tool Kit, 6 Piece (Ball Joint Separator Pitman Arm Tie Rod Pullerwith Carrying Case)",1,10.74999999098515,13.49999998623,11.899999987862001,3.799999996124,610.4699981319618
02961,B01GDQLDBO,"Holigoo Hair Iron Brush, Metal Ceramic Heating for Silky Frizz-free Hair, Instant Heat Up to 450℉/230℃, Adjustable Temperature, Auto Lock, 30-min Timer, Anti-Scald (Gloden)",3,1.349999998867903,13.49999998623,4.399999995512001,3.799999996124,225.71999930929684
03014,B002EL3YME,"Hayward SP1068 Triangular 3-Brush Pool Vacuum Head, 1-1/4-Inch and 1-1/2-Inch Swivel Hose Connections Included for All Pools",2,2.55,11.599999988168,11.199999988575998,3.399999996532,441.72799864831217
03014,B01AWENDJS,"Virtual Reality Headset, SIDARDOE 3D VR Glasses for iPhone 6 6s Plus Samsung HTC Sony and Other Android Smartphones Black",2,1.2257576649178537,8.5826771566,6.4960629855,4.5669291292,254.62279193100665
03029,B004FEEY9A,Sennheiser HD 558 Headphones,1,1.3051232691211678,9.6062992028,8.2283464483,4.4488188931,351.6522534095555
03029,B005FQH3B8,WHISKAS TENDER BITES Favorite Selections Variety Pack Wet Cat Food 3 Ounces (Pack of 24),2,4.749999996016695,7.799999992044,7.399999992452001,5.099999994798,294.37199909922174
03029,B00F3FC3M0,"CaseCrown Bold Standby Pro Case (Purple) for iPad 4th Generation with Retina Display, iPad 3 & iPad 2 with Sleep / Wake, Hand Grip, Corner Protection, & Multi-Angle Viewing Stand",1,0.6999999999999998,10.99999998878,8.599999991228,2.7999999971439995,264.8799991894672
03030,B004FEEY9A,Sennheiser HD 558 Headphones,1,1.3051232691211678,9.6062992028,8.2283464483,4.4488188931,351.6522534095555
03030,B005FQH3B8,WHISKAS TENDER BITES Favorite Selections Variety Pack Wet Cat Food 3 Ounces (Pack of 24),2,4.749999996016695,7.799999992044,7.399999992452001,5.099999994798,294.37199909922174
03031,B005FQH3B8,WHISKAS TENDER BITES Favorite Selections Variety Pack Wet Cat Food 3 Ounces (Pack of 24),2,4.749999996016695,7.799999992044,7.399999992452001,5.099999994798,294.37199909922174
03037,B000VPXIZS,Clear Care Cleaning & Disinfecting Solution (2 X 16fl Oz Packs),1,2.7999999999999994,8.3,5.8,3.8,182.932
03060,B0000B1UXS,Lenox Solitaire Platinum Banded Ivory China Salad Plate,2,2.05,13.9370078598,10.629921249,5.118110231,758.2444275544586
03060,B00CJICDWO,TOUGH-GRID 750lb Black Paracord / Parachute Cord - Genuine Mil Spec Type IV 750lb Paracord Used by the US Military (MIl-C-5040-H) - 100% Nylon - Made In The USA. 50Ft. - Black,4,0.022046001186074866,10.49999998929,3.49999999643,0.899999999082,33.0749998987905
03061,B0000B1UXS,Lenox Solitaire Platinum Banded Ivory China Salad Plate,2,2.05,13.9370078598,10.629921249,5.118110231,758.2444275544586
03061,B00CJICDWO,TOUGH-GRID 750lb Black Paracord / Parachute Cord - Genuine Mil Spec Type IV 750lb Paracord Used by the US Military (MIl-C-5040-H) - 100% Nylon - Made In The USA. 50Ft. - Black,3,0.022046001186074866,10.49999998929,3.49999999643,0.899999999082,33.0749998987905
03062,B0000B1UXS,Lenox Solitaire Platinum Banded Ivory China Salad Plate,2,2.05,13.9370078598,10.629921249,5.118110231,758.2444275544586
03062,B00CJICDWO,TOUGH-GRID 750lb Black Paracord / Parachute Cord - Genuine Mil Spec Type IV 750lb Paracord Used by the US Military (MIl-C-5040-H) - 100% Nylon - Made In The USA. 50Ft. - Black,2,0.022046001186074866,10.49999998929,3.49999999643,0.899999999082,33.0749998987905
03075,B007HMMRC8,Ridley's Circus Juggling Clubs Set Of 3,3,0.93,17.1653543132,6.5354330642,3.0708661386,344.49905014865976
03075,B00D5J7SL2,Love Home Memory Foam 3d Ventilative Mesh Lumbar Support Cushion Back Cushion - Alleviates Lower Back Pain- (Black),1,1.5099999987337285,13.399999986332,12.899999986842,4.299999995614,743.297997725508
03079,B00BTRPYHM,Patron Tequila Signature Keychain,1,,1.5,1.5,0.1,0.225
03079,B00TX14HPQ,"Ramblewood Gas Pressure Regulator, GR1-2N, Natural/Propane Gas",1,1.9999999983228187,3.49999999643,3.49999999643,2.99999999694,36.749999887545
03079,B015TLECA8,"Car Mount, MintCell Magnetic Cradle-less Smartphone Car Holder - Enhanced CD Slot One Snap Version for all iPhones and Samsung Galaxy, Note, LG G4, and other cell Phones and Mobile Devices",2,0.3499999997064932,4.9999999949,2.99999999694,2.899999997042,43.49999986688999
03080,B00TX14HPQ,"Ramblewood Gas Pressure Regulator, GR1-2N, Natural/Propane Gas",1,1.9999999983228187,3.49999999643,3.49999999643,2.99999999694,36.749999887545
03080,B015TLECA8,"Car Mount, MintCell Magnetic Cradle-less Smartphone Car Holder - Enhanced CD Slot One Snap Version for all iPhones and Samsung Galaxy, Note, LG G4, and other cell Phones and Mobile Devices",2,0.3499999997064932,4.9999999949,2.99999999694,2.899999997042,43.49999986688999
03094,B00CDB8AXS,6-LED Cool White Submersible Fountain Ring,1,0.3499999999999999,7.099999992758,3.199999996736,2.599999997348,59.071999819239686
03094,B00LZJHZ44,Fathers Day Gifts Wooden Eyeglass Spectacle Holder Stand with Brass Inlay Ideas,1,0.4,6.2,3.4,2.6,54.808
03094,B00XUSPRJS,"Dr. Brown's Bottles 3 Pack (4 oz), Option Bottles Can Be Used with or without the Vent",2,1.7299999985492382,6.99999999286,6.199999993676,2.1999999977560005,95.47999970783123
03095,B00CDB8AXS,6-LED Cool White Submersible Fountain Ring,1,0.3499999999999999,7.099999992758,3.199999996736,2.599999997348,59.071999819239686
03095,B00LZJHZ44,Fathers Day Gifts Wooden Eyeglass Spectacle Holder Stand with Brass Inlay Ideas,1,0.4,6.2,3.4,2.6,54.808
03095,B00XUSPRJS,"Dr. Brown's Bottles 3 Pack (4 oz), Option Bottles Can Be Used with or without the Vent",1,1.7299999985492382,6.99999999286,6.199999993676,2.1999999977560005,95.47999970783123
03100,1442374268,Agenda 21: Into the Shadows,1,0.4000000000000001,5.699999994186001,5.199999994696,0.799999999184,23.711999927441287
03100,B0068FM72A,"Kikkerland Safari Animal Butt Magnets, Set of 6 (MG23)",3,0.22046001186074865,7.7165354252,4.8031496014,1.2598425184,46.69439245849878
03101,B00028NGEC,"Neocell Super Collagen+C  Type 1 and 3, 6000mg plus Vitamin C, 250 Count",1,0.6613800355822459,5.511811018,2.8346456664,2.8346456664,44.28859237866982
