bin_id,asin_count,expected_quantity,quantity_sum,bucket,split,gold_detection,gold_identity,asin_list
06333,3,3,3,multi,extend,False,False,B002DUD6S8|B00SD1SVTK|B019W307NA
06365,2,2,2,multi,extend,False,False,B00UJ2GX82|B01B4HCM44
06366,3,3,3,multi,extend,False,False,B00UJ2GX82|B01B4HCM44|B01D8IVKE0
06387,2,2,2,multi,extend,False,False,B0018P1U0A|B01D6VEI16
06388,1,1,1,single,seed,False,False,B01D6VEI16
06389,2,5,5,multi,eval,True,True,B01D6VEI16|B01GX3OK1W
06395,2,3,3,multi,extend,False,False,B00Z7WL5TG|B019407ERI
06396,3,4,4,multi,extend,False,False,B004I13FYK|B00Z7WL5TG|B019407ERI
06397,4,4,4,hard,extend,False,False,0393912671|1452241457|B004T8WDMM|B005552S6E
06398,4,5,5,hard,extend,False,False,0393912671|1452241457|B005552S6E|B00ES3UE3I
06431,3,9,9,multi,extend,False,False,B00HYRSJ9G|B00WEFGR6U|B019S22ZBC
06432,2,8,8,multi,extend,False,False,B00HYRSJ9G|B019S22ZBC
06433,1,6,6,single,seed,False,False,B00HYRSJ9G
06436,1,1,1,single,seed,False,False,B0027UPPDI
06437,2,3,3,multi,extend,False,False,B0027UPPDI|B018ICYNKY
06438,2,2,2,multi,extend,False,False,B0027UPPDI|B018ICYNKY
06443,2,2,2,multi,extend,False,False,B00NYGVIEO|B00OCEKCB2
06444,1,1,1,single,seed,False,False,B00NYGVIEO
06445,2,7,7,multi,extend,False,False,B00NYGVIEO|B01DEM7DO6
06449,3,4,4,multi,extend,False,False,B001CCGYU0|B00WSB9DLG|B01ABPRWJA
06450,4,5,5,hard,extend,False,False,B001CCGYU0|B00FAMABGQ|B00WSB9DLG|B01ABPRWJA
06456,2,2,2,multi,extend,False,False,B00PR2XIDC|B01469DJLM
06458,2,5,5,multi,extend,False,False,B0017WU5MI|B002JPEVMC
06459,1,1,1,single,seed,False,False,B00MX8ZOVC
06460,2,2,2,multi,extend,False,False,B003ZS2I5O|B00MX8ZOVC
06461,3,3,3,multi,extend,False,False,B003ZS2I5O|B00MX8ZOVC|B01ETGB4J6
06462,2,2,2,multi,extend,False,False,B00DOF1ICW|B00Y8S5N9I
06478,4,7,7,hard,extend,False,False,B009O8HH3M|B00O5YEV84|B00PJ8VVN8|B00WTH31E4
06479,4,6,6,hard,extend,False,False,B009O8HH3M|B00O5YEV84|B00PJ8VVN8|B00WTH31E4
06480,3,3,3,multi,extend,False,False,B0006HKDC2|B0006I5BOG|B00X4QF796
06481,2,2,2,multi,extend,False,False,B0006I5BOG|B00X4QF796
06487,2,2,2,multi,extend,False,False,B00NGZE5LG|B00UEWBDGE
06488,1,1,1,single,seed,False,False,B00NGZE5LG
06519,2,2,2,multi,extend,False,False,B00SL0BR0S|B01D42YN6W
06523,2,2,2,multi,extend,False,False,1284032841|B01DMXZ3OO
06526,4,5,5,hard,extend,False,False,B0006MY7EC|B003CGJAIM|B00457I1GO|B01B1K5U5C
06527,2,3,3,multi,extend,False,False,B005DBRDPG|B014LGB86S
06528,3,4,4,multi,extend,False,False,B005DBRDPG|B007CN7I7Q|B014LGB86S
06529,3,3,3,multi,extend,False,False,B005DBRDPG|B007CN7I7Q|B014LGB86S
06533,3,5,5,multi,extend,False,False,B01068HT8G|B01B7P0MRM|B01CH6ONPM
06534,2,3,3,multi,extend,False,False,B01B7P0MRM|B01CH6ONPM
06575,2,2,2,multi,extend,False,False,B000HBGFOW|B00UL22ATQ
06576,3,3,3,multi,extend,False,False,B000HBGFOW|B00283LQI2|B00UL22ATQ
06577,2,2,2,multi,extend,False,False,B000HBGFOW|B00UL22ATQ
06586,4,8,8,hard,extend,False,False,B000M8YMEU|B00OD01MO6|B01B65I77K|B01EGUSWFE
06587,4,7,7,hard,extend,False,False,B000M8YMEU|B00OD01MO6|B01B65I77K|B01EGUSWFE
06599,2,4,4,multi,extend,False,False,B019D9HESO|B01DC4NN8G
06600,2,3,3,multi,extend,False,False,B019D9HESO|B01DC4NN8G
06607,4,12,12,hard,extend,False,False,B0036Q9R0E|B00SA7S57A|B018I2IVIE|B01AD33I5M
06617,2,3,3,multi,extend,False,False,B00P558084|B01DLB5K72
06618,1,2,2,single,seed,False,False,B01DLB5K72
06619,2,3,3,multi,extend,False,False,B017L187RI|B01DLB5K72
06636,4,4,4,hard,extend,False,False,B0002AJPXQ|B003GIS8TI|B008872BTU|B00V9JP8EE
06637,2,2,2,multi,extend,False,False,B0002AJPXQ|B008872BTU
06638,1,1,1,single,seed,False,False,B008872BTU
06649,3,3,3,multi,extend,False,False,B007A0O1EO|B009B2Y98C|B00UC5YMBG
06650,2,2,2,multi,extend,False,False,B000EWWZPW|B00PR2XIDC
06651,1,1,1,single,seed,False,False,B00PR2XIDC
06703,1,1,1,single,seed,False,False,B00008KA7I
06704,4,6,6,hard,extend,False,False,B00008KA7I|B003GSXV68|B0048KGSZY|B00JOP3BJY
06713,3,3,3,multi,extend,False,False,B00FKPTIB2|B012AZXWPM|B01F36HZZI
06728,3,3,3,multi,extend,False,False,B001Q3LYDW|B00RLYLC5A|B014DEI2OY
06729,2,2,2,multi,extend,False,False,B00RLYLC5A|B014DEI2OY
06730,3,3,3,multi,extend,False,False,B0013Z9NWC|B00RLYLC5A|B014DEI2OY
06753,2,5,5,multi,extend,False,False,B00GWF93HI|B00ZQVSKSM
06755,3,4,4,multi,extend,False,False,B008XZASOC|B00NO6MBH2|B00QH0O08K
06756,3,3,3,multi,extend,False,False,B008XZASOC|B00NO6MBH2|B00QH0O08K
06757,3,4,4,multi,extend,False,False,B00MK0ZBAW|B01DAIGIUE|B01FW74XH6
06763,2,2,2,multi,extend,False,False,B001O5CCQK|B009GIFAQG
06764,1,1,1,single,seed,False,False,B001O5CCQK
06774,3,4,4,multi,extend,False,False,B00S2G09ZU|B013DF2DU8|B017Q8ZQI4
06805,1,1,1,single,seed,False,False,B000NWGCZ2
06806,2,4,4,multi,extend,False,False,B000NWGCZ2|B00GWBR5N6
06846,2,4,4,multi,extend,False,False,143361586X|B0000A0AIA
06847,3,7,7,multi,extend,False,False,143361586X|B0000A0AIA|B000NHWMGU
06848,3,6,6,multi,extend,False,False,143361586X|B0000A0AIA|B000NHWMGU
06850,3,6,6,multi,extend,False,False,B00A2VMDFW|B00EKR5S0Q|B00KOJQTES
06851,3,5,5,multi,extend,False,False,B00A2VMDFW|B00EKR5S0Q|B00KOJQTES
06852,3,4,4,multi,extend,False,False,B002MFYRDC|B00A2VMDFW|B00KOJQTES
06854,2,3,3,multi,extend,False,False,B00001ZWV7|B001BJKO3M
06867,2,8,8,multi,extend,False,False,0307988295|B01D8YBSOG
06868,3,10,10,multi,extend,False,False,0307988295|B00X965GCE|B01D8YBSOG
06870,4,4,4,hard,extend,False,False,B00LMR6EEQ|B00OV9JT0I|B00SO1IH7A|B01CSH5Q60
06871,3,3,3,multi,extend,False,False,B00LMR6EEQ|B00SO1IH7A|B01CSH5Q60
06872,4,4,4,hard,extend,False,False,B00BR3WWY6|B00LMR6EEQ|B00SO1IH7A|B01CSH5Q60
06878,2,2,2,multi,extend,False,False,B000MIIFB6|B00I03L3BO
06881,3,3,3,multi,extend,False,False,B000VWK17O|B00IWGJN2K|B00N2M5EDQ
06884,3,3,3,multi,extend,False,False,0307382370|B00JMVT9BY|B013SEXKI8
06895,3,3,3,multi,extend,False,False,B00BU23KFO|B00TUVMQUC|B01FWGQ2IA
06903,2,3,3,multi,extend,False,False,B002IT5JQG|B00SX8PPOW
06904,3,4,4,multi,extend,False,False,B0039NN124|B00YZO04CQ|B014U8M7M6
06926,3,3,3,multi,extend,False,False,B00407LREC|B00L9IUMP0|B01606IDL0
06927,4,4,4,hard,extend,False,False,B00407LREC|B004IFERXO|B00L9IUMP0|B01606IDL0
06928,3,3,3,multi,extend,False,False,B00407LREC|B00L9IUMP0|B01606IDL0
06929,2,3,3,multi,extend,False,False,B00000J0JF|B016BPDMHU
06930,3,4,4,multi,extend,False,False,B00000J0JF|B00704IOGQ|B016BPDMHU
06931,4,5,5,hard,extend,False,False,B00000J0JF|B00704IOGQ|B016BPDMHU|B017JXOE0M
06941,3,3,3,multi,extend,False,False,B004I5RPUG|B0052SRX00|B00MNY835A
06942,4,6,6,hard,extend,False,False,B004I5RPUG|B0052SRX00|B00MNY835A|B01EZNQ3VW
06943,3,5,5,multi,extend,False,False,B0052SRX00|B00MNY835A|B01EZNQ3VW
06963,3,3,3,multi,extend,False,False,B004UILW6E|B01540EI80|B01CJKRFQK
06968,1,1,1,single,seed,False,False,B0098ZSOX8
06969,3,4,4,multi,extend,False,False,B0098ZSOX8|B00SDKSWMW|B01C2SK90S
06972,4,5,5,hard,extend,False,False,B00FXCT6TQ|B00TX14HPQ|B01B86F7D4|B01ECISLWE
06973,1,2,2,single,seed,False,False,B010VWT110
06974,2,3,3,multi,extend,False,False,B0030BBHN0|B010VWT110
06975,3,4,4,multi,extend,False,False,B0030BBHN0|B0104MGCDC|B010VWT110
06978,4,4,4,hard,extend,False,False,B0083F2ZIY|B00AGI2UFO|B00MZX4WRC|B00U8NGUQM
06985,4,26,26,hard,extend,False,False,B000H0G85Y|B0025Y6742|B004IWZ40C|B00X8Y18U6
06986,4,23,23,hard,extend,False,False,B000H0G85Y|B0025Y6742|B004IWZ40C|B00X8Y18U6
06988,2,3,3,multi,extend,False,False,B00NMVDND0|B019407ERI
06989,2,8,8,multi,extend,False,False,B008BI7AZG|B01DB1Z5HM
06990,2,7,7,multi,extend,False,False,B008BI7AZG|B01DB1Z5HM
06991,4,5,5,hard,extend,False,False,B00G6UMOKW|B00N3T3JVM|B00XREH1HG|B014MQ905S
06992,3,4,4,multi,extend,False,False,B00G6UMOKW|B00N3T3JVM|B014MQ905S
07011,3,6,6,multi,extend,False,False,0787996866|1133591469|B008PX1Y0Y
07031,1,1,1,single,seed,False,False,B016KX4B78
07032,2,3,3,multi,extend,False,False,B00NPZYZRQ|B0115VMHSU
07033,3,4,4,multi,extend,False,False,B00NPZYZRQ|B00U3ODVWM|B0115VMHSU
07034,2,3,3,multi,extend,False,False,B00NPZYZRQ|B0115VMHSU
07059,2,3,3,multi,extend,False,False,B000A0IBV0|B007OX47S2
07060,1,2,2,single,seed,False,False,B007OX47S2
07061,2,3,3,multi,extend,False,False,B007OX47S2|B00A7V9AVC
07066,3,3,3,multi,extend,False,False,B00AHXY10U|B01DJF9AJY|B01DZ869DK
07067,4,4,4,hard,eval,True,True,B001HSMW3W|B00AHXY10U|B01DJF9AJY|B01DZ869DK
07068,3,3,3,multi,extend,False,False,B00TPSP760|B01DJF9AJY|B01DZ869DK
07077,3,18,18,multi,extend,False,False,B0022ZAFOC|B005Y8422A|B0086VIA0M
07078,3,17,17,multi,extend,False,False,B0022ZAFOC|B005Y8422A|B0086VIA0M
07079,3,16,16,multi,extend,False,False,B0022ZAFOC|B005Y8422A|B0086VIA0M
07092,2,3,3,multi,eval,True,True,B01B19YW3Y|B01FZX2XX8
07093,1,1,1,single,seed,False,False,B01FZX2XX8
07094,2,3,3,multi,extend,False,False,B00IOEFBKS|B01FZX2XX8
07107,3,3,3,multi,extend,False,False,B000BO6RIE|B00W045QT4|B014HNGQ7Q
07108,2,2,2,multi,extend,False,False,B00W045QT4|B014HNGQ7Q
07109,1,1,1,single,seed,False,False,B00W045QT4
07130,2,4,4,multi,extend,False,False,B00NQWL2II|B00ZQVSKSM
07131,3,5,5,multi,extend,False,False,B00NQWL2II|B00ZQVSKSM|B01G26R18Y
07146,4,6,6,hard,extend,False,False,B002VAS5PE|B004ZIUJJA|B00G6C7XUG|B00GJYKU4C
07147,4,4,4,hard,extend,False,False,B002VAS5PE|B004ZIUJJA|B00G6C7XUG|B00GJYKU4C
07148,4,5,5,hard,extend,False,False,B0006NARRC|B0009F3SAK|B010X8U6B6|B01E4JT9R2
07154,2,20,20,multi,extend,False,False,B01540EI80|B01BFKVI22
07155,2,19,19,multi,extend,False,False,B01540EI80|B01BFKVI22
07175,2,2,2,multi,extend,False,False,B009CCRK8C|B01BD2SMAI
07210,2,8,8,multi,extend,False,False,B000E1MXSW|B00WUF65ZM
07211,3,9,9,multi,extend,False,False,B00C23RC7W|B019PEAI80|B01AHXEHYY
07212,3,8,8,multi,extend,False,False,B00C23RC7W|B019PEAI80|B01AHXEHYY
07214,4,8,8,hard,extend,False,False,0062080644|B0030UF6EW|B007B6YPAM|B01DKHJV5O
07215,4,7,7,hard,extend,False,False,0062080644|B0030UF6EW|B007B6YPAM|B01DKHJV5O
07230,3,5,5,multi,extend,False,False,B00E3DEPBA|B00XE394NY|B015HKIK86
07231,2,4,4,multi,extend,False,False,B00XE394NY|B015HKIK86
07232,3,5,5,multi,extend,False,False,B001O1Q0NA|B0068QUZXC|B01GJVAIAK
07235,3,8,8,multi,extend,False,False,B001ET7B5I|B00DHE1MB2|B00STWO4B2
07236,2,5,5,multi,extend,False,False,B00DHE1MB2|B00STWO4B2
07237,2,4,4,multi,extend,False,False,B00DHE1MB2|B00STWO4B2
07238,2,4,4,multi,extend,False,False,B0002KKIXC|B00P4A3HYW
07244,3,4,4,multi,extend,False,False,0545861012|1600660940|B00VTQ7ZK2
07245,4,6,6,hard,extend,False,False,0545861012|1600660940|B00VTQ7ZK2|B00YAZGNPW
07246,3,5,5,multi,extend,False,False,1600660940|B00VTQ7ZK2|B00YAZGNPW
07257,1,1,1,single,seed,False,False,B00B9L7ZFW
07258,4,8,8,hard,extend,False,False,B004Z3W9BG|B0092Z7L4W|B00B9L7ZFW|B00N0QDVFM
07298,4,4,4,hard,extend,False,False,B001CDLF58|B002SD9BLG|B005JRGH0G|B011MIV3EU
07311,3,6,6,multi,extend,False,False,1338054597|B00XVG29MW|B015503KFQ
07312,2,5,5,multi,extend,False,False,1338054597|B00XVG29MW
07324,2,2,2,multi,extend,False,False,B00G75X158|B017Q5E53Y
07325,3,10,10,multi,extend,False,False,B003CF1PFY|B00G75X158|B017Q5E53Y
07332,2,3,3,multi,extend,False,False,B00MG88NWQ|B00PUZTQI2
07333,3,4,4,multi,extend,False,False,B00MG88NWQ|B00PUZTQI2|B017W20V9I
07334,2,3,3,multi,eval,True,True,B00MG88NWQ|B00PUZTQI2
07379,1,1,1,single,seed,False,False,B00LZJHZ44
07385,4,4,4,hard,extend,False,False,B00ARH9DPY|B00XBTSGAI|B0152L66NQ|B01D1OX6M0
07402,3,8,8,multi,extend,False,False,B0018791CC|B00512J84G|B017J4XS4E
07415,3,8,8,multi,extend,False,False,B0058OWF5Q|B00LZGN66I|B01DT6M0TK
07416,3,7,7,multi,extend,False,False,B0058OWF5Q|B00LZGN66I|B01DT6M0TK
07417,4,8,8,hard,extend,False,False,B002I0H27E|B0058OWF5Q|B00LZGN66I|B01DT6M0TK
07418,3,4,4,multi,extend,False,False,B009XP5XE6|B00JJ0W2VW|B00MCC376S
07431,4,6,6,hard,extend,False,False,B004Q3SBYO|B00B6IM3GE|B00K3BJV74|B018Z5C1NU
07459,3,3,3,multi,extend,False,False,B00132SP0Q|B00R804I0I|B016WHWUXY
07460,2,2,2,multi,extend,False,False,B00132SP0Q|B00R804I0I
07461,3,3,3,multi,extend,False,False,B00132SP0Q|B00GDJLKWY|B00R804I0I
07498,3,5,5,multi,extend,False,False,B001O0CNMI|B017QEB2WM|B017T421I8
07499,3,4,4,multi,extend,False,False,B001O0CNMI|B017QEB2WM|B017T421I8
07500,4,5,5,hard,extend,False,False,B001O0CNMI|B00HUUQ3ZE|B017QEB2WM|B017T421I8
07535,1,1,1,single,seed,False,False,B000VQYDHE
07536,2,5,5,multi,extend,False,False,B000VQYDHE|B00CFH98KE
07542,4,4,4,hard,eval,True,True,B007BPO2HE|B00WH1QKIG|B00ZGZC02A|B01BUUBXS6
07547,1,2,2,single,seed,False,False,B009SD6TNM
07548,2,3,3,multi,extend,False,False,B009SD6TNM|B0146667A0
07549,1,2,2,single,seed,False,False,B009SD6TNM
07565,3,3,3,multi,extend,False,False,B000067SR9|B001B9SL50|B003X51S00
07566,2,2,2,multi,extend,False,False,B001B9SL50|B003X51S00
07567,1,1,1,single,seed,False,False,B003X51S00
07593,3,3,3,multi,extend,False,False,B005JPT9IK|B00DTW183O|B015GZ1ZRU
07594,4,4,4,hard,extend,False,False,B004ZZR9L4|B005JPT9IK|B00DTW183O|B015GZ1ZRU
07595,3,3,3,multi,extend,False,False,B004ZZR9L4|B005JPT9IK|B00DTW183O
07596,2,6,6,multi,extend,False,False,B00BLHYDL8|B00TIBFEIA
07597,2,5,5,multi,extend,False,False,B00BLHYDL8|B00TIBFEIA
07605,3,3,3,multi,extend,False,False,B000BDB91K|B00143WS4I|B012T16L4G
07606,2,2,2,multi,extend,False,False,B00QQA0H3S|B012T16L4G
07607,3,3,3,multi,extend,False,False,B00B2E9XEW|B00ENJWB0Q|B012T16L4G
07608,3,3,3,multi,extend,False,False,B002UOSWE0|B00FDQC67Q|B019X7ICA0
07609,2,2,2,multi,extend,False,False,B002UOSWE0|B019X7ICA0
07614,1,1,1,single,seed,False,False,B019TLO6LE
07615,2,2,2,multi,extend,False,False,B0122QZR1Q|B019TLO6LE
07616,1,1,1,single,seed,False,False,B019TLO6LE
07620,2,4,4,multi,extend,False,False,B0058OWF5Q|B01EIHW2OW
07621,2,3,3,multi,extend,False,False,B0058OWF5Q|B01EIHW2OW
07622,3,7,7,multi,extend,False,False,B0013UFM7M|B0058OWF5Q|B01EIHW2OW
07652,2,3,3,multi,extend,False,False,B0007CG2YO|B00DUGX90O
07653,1,2,2,single,seed,False,False,B00DUGX90O
07654,2,6,6,multi,extend,False,False,B00DUGX90O|B01BX8EJT0
07673,3,4,4,multi,extend,False,False,1604187883|B00CK9LG6G|B01FVS4JHK
07674,3,3,3,multi,extend,False,False,1604187883|B00CK9LG6G|B01FVS4JHK
07681,4,8,8,hard,extend,False,False,B001769IVI|B0027IPYAY|B00TIXY394|B010DECAXC
07694,3,3,3,multi,extend,False,False,B0085JN42Y|B00GB8ZBIQ|B00UR6Y7SS
07695,2,2,2,multi,extend,False,False,B0085JN42Y|B00GB8ZBIQ
07698,4,4,4,hard,extend,False,False,B0027CS7BS|B009MVA3HS|B00R8ZVJ8C|B00U2ON9B6
07710,4,5,5,hard,extend,False,False,B00YD4YUOG|B019O8ZC2Y|B01DBES0YO|B01DBIJTBS
07714,3,6,6,multi,extend,False,False,B007T0W5CA|B00FN7CGCK|B01EH0ZB7A
07717,4,4,4,hard,extend,False,False,B006OFES30|B015QZMHRM|B016Q1S1FM|B01ANE7SI4
07723,4,9,9,hard,extend,False,False,B00KSDSYHK|B00Y7RU3AY|B01CZUTXXC|B01EA550LE
07724,4,8,8,hard,extend,False,False,B00KSDSYHK|B00Y7RU3AY|B01CZUTXXC|B01EA550LE
07725,3,7,7,multi,extend,False,False,B00KSDSYHK|B01CZUTXXC|B01EA550LE
07729,3,3,3,multi,extend,False,False,B002DYJ02U|B013WFRZGQ|B019DSNC2M
07730,2,2,2,multi,extend,False,False,B013WFRZGQ|B019DSNC2M
07731,3,3,3,multi,extend,False,False,B00QOWYKWC|B013WFRZGQ|B019DSNC2M
07747,3,4,4,multi,extend,False,False,B000VI071S|B009DGWTXS|B00AFXXJR8
07748,2,3,3,multi,extend,False,False,B000VI071S|B009DGWTXS
07749,3,5,5,multi,extend,False,False,B000VI071S|B009DGWTXS|B00HFUHO34
07751,3,5,5,multi,extend,False,False,B003KI5JWI|B004T6PEQ6|B00DY6FMMI
07752,2,4,4,multi,extend,False,False,B004T6PEQ6|B00DY6FMMI
07753,3,5,5,multi,extend,False,False,B004T6PEQ6|B00DUHACEE|B00DY6FMMI
07763,1,1,1,single,seed,False,False,B00006IFGP
07766,3,6,6,multi,extend,False,False,B00502E1QC|B01DF4RKLY|B01G6VZQKU
07775,4,5,5,hard,extend,False,False,B0007XJOLG|B014TX0NSW|B01A78LJUY|B01AZSRPW2
07776,3,4,4,multi,extend,False,False,B0007XJOLG|B01A78LJUY|B01AZSRPW2
07777,4,5,5,hard,extend,False,False,B0007XJOLG|B000BQSYL0|B01A78LJUY|B01AZSRPW2
07783,1,1,1,single,seed,False,False,B00F1J8K4I
07784,2,3,3,multi,extend,False,False,B00F1J8K4I|B01E0F0HS0
07831,3,6,6,multi,extend,False,False,1504965655|B001BSX1EM|B01CF5AQ88
07832,2,5,5,multi,extend,False,False,1504965655|B001BSX1EM
07833,4,7,7,hard,extend,False,False,1504965655|B001BSX1EM|B01ARGBY7Y|B01CRAB3P6
07858,2,3,3,multi,extend,False,False,B000GZY9DS|B008HSN7OI
07859,3,4,4,multi,extend,False,False,B000GP157G|B000GZY9DS|B008HSN7OI
07912,1,1,1,single,seed,False,False,B004YI9NTS
07913,2,3,3,multi,extend,False,False,B0000225AQ|B004YI9NTS
07914,2,2,2,multi,extend,False,False,B0000225AQ|B004YI9NTS
07930,3,3,3,multi,extend,False,False,B004GSKZQQ|B00SCBWF52|B00YGIUNYK
07931,2,2,2,multi,extend,False,False,B00SCBWF52|B00YGIUNYK
07959,3,5,5,multi,extend,False,False,B00F890KXU|B00YDAYOK0|B014NT0QUW
07960,3,4,4,multi,extend,False,False,B00F890KXU|B00YDAYOK0|B014NT0QUW
07961,4,7,7,hard,extend,False,False,B000P4O6AG|B00P57L1J2|B018F2VTHW|B01A2IR5G6
07962,2,5,5,multi,extend,False,False,B00P57L1J2|B01A2IR5G6
07963,2,4,4,multi,extend,False,False,B00P57L1J2|B01A2IR5G6
07964,2,6,6,multi,extend,False,False,B0013BG2GG|B013X0NQT0
07965,2,5,5,multi,extend,False,False,B0013BG2GG|B013X0NQT0
07967,2,5,5,multi,extend,False,False,B0013AOVHO|B016D9K970
07988,2,2,2,multi,extend,False,False,B0093UR3BW|B00OR6T842
07989,3,3,3,multi,extend,False,False,B0093UR3BW|B00OR6T842|B019RET154
08012,4,4,4,hard,extend,False,False,B000I4AC0G|B007PLFE5I|B00FPQQKI0|B01B59TY9C
08017,2,2,2,multi,extend,False,False,B002J4U62W|B019D9HESO
08018,1,1,1,single,seed,False,False,B002J4U62W
08019,2,3,3,multi,eval,True,True,B002J4U62W|B00U1KTGEA
08025,2,2,2,multi,extend,False,False,B001CO2J70|B002HW07G6
08026,3,14,14,multi,extend,False,False,B000782SHI|B002HW07G6|B00OBQQTAO
08027,3,13,13,multi,extend,False,False,B000782SHI|B002HW07G6|B00OBQQTAO
08039,4,4,4,hard,extend,False,False,B006KG80Y6|B00937VHNA|B00UMQ9UOE|B01G2UQ5PA
08040,3,3,3,multi,extend,False,False,B006KG80Y6|B00UMQ9UOE|B01G2UQ5PA
08041,2,2,2,multi,extend,False,False,B006KG80Y6|B00UMQ9UOE
08100,3,6,6,multi,extend,False,False,B0006U3ROU|B000GG7UEW|B00CWHS8L2
08107,3,16,16,multi,extend,False,False,B002O8U99I|B00O93CDV8|B014PNOTUE
08130,1,1,1,single,seed,False,False,B00FX2RA8K
08131,2,2,2,multi,extend,False,False,B00FX2RA8K|B016JTHIM8
08135,3,3,3,multi,extend,False,False,1432798383|B0035LTDMW|B0057FQL88
08136,2,2,2,multi,extend,False,False,1432798383|B0057FQL88
08137,3,3,3,multi,extend,False,False,1432798383|B0057FQL88|B014W8T8H6
08148,3,3,3,multi,extend,False,False,B0091HKNLE|B013INLPF4|B01G317714
08149,4,4,4,hard,extend,False,False,B0007TKHFW|B0091HKNLE|B013INLPF4|B01G317714
08203,3,3,3,multi,extend,False,False,B0053T4PHC|B00Y8CWEKK|B01B4S7FTA
08213,2,2,2,multi,extend,False,False,B000H0ZJHW|B00O0S97SE
08215,1,3,3,single,seed,False,False,B000UH7SVW
08216,2,4,4,multi,extend,False,False,B000UH7SVW|B01D16IQTG
08217,1,3,3,single,seed,False,False,B000UH7SVW
08271,4,6,6,hard,extend,False,False,0415530180|B00AI1TBEW|B00ASCQWF2|B018Z0TE3K
08272,4,5,5,hard,extend,False,False,0415530180|B00AI1TBEW|B00ASCQWF2|B018Z0TE3K
08273,2,5,5,multi,extend,False,False,B003YKPO3Q|B00AJECIUW
08274,2,4,4,multi,extend,False,False,B003YKPO3Q|B00AJECIUW
08275,2,3,3,multi,extend,False,False,B003YKPO3Q|B00AJECIUW
08278,2,5,5,multi,extend,False,False,B00J90CI98|B014JPTDFO
08279,1,2,2,single,seed,False,False,B014JPTDFO
08280,2,3,3,multi,extend,False,False,B00O2TKWSK|B014JPTDFO
08288,2,2,2,multi,extend,False,False,B000A6V8FU|B00J3W2J00
08289,1,1,1,single,seed,False,False,B00J3W2J00
08293,4,5,5,hard,extend,False,False,B00KA84CXI|B00N6EC1MM|B00QSHKE5K|B014GUKH7A
08296,2,3,3,multi,extend,False,False,B00IDN4OX0|B00KGRRFTQ
08297,1,1,1,single,seed,False,False,B00IDN4OX0
08299,4,7,7,hard,eval,True,True,B00749SYYO|B00934NGDC|B013HKLK8K|B0147XXAYI
08300,4,6,6,hard,extend,False,False,B00749SYYO|B00934NGDC|B013HKLK8K|B0147XXAYI
08301,4,5,5,hard,extend,False,False,B00749SYYO|B00934NGDC|B013HKLK8K|B0147XXAYI
08311,3,17,17,multi,extend,False,False,B004YL4AWA|B00QJTEHWS|B01B8YZGRS
08312,2,16,16,multi,extend,False,False,B00QJTEHWS|B01B8YZGRS
08315,2,2,2,multi,extend,False,False,B004ZF4F2U|B00BPF32PY
08316,3,3,3,multi,extend,False,False,B004ZF4F2U|B00BPF32PY|B00IJHIPDK
08317,2,2,2,multi,extend,False,False,B004ZF4F2U|B00BPF32PY
08327,3,5,5,multi,extend,False,False,B0013LQJKU|B008TLBN2Q|B00AYPOHMI
08331,2,10,10,multi,extend,False,False,B003Z4ZXNW|B0156DRDTG
08332,2,9,9,multi,eval,True,True,B003Z4ZXNW|B0156DRDTG
08344,3,12,12,multi,extend,False,False,B0035RRPQM|B0178O1OGO|B017T3ZVDQ
08345,3,11,11,multi,extend,False,False,B0035RRPQM|B0178O1OGO|B017T3ZVDQ
08346,3,10,10,multi,extend,False,False,B0035RRPQM|B0178O1OGO|B017T3ZVDQ
08362,3,7,7,multi,extend,False,False,B00FZMTRFW|B00V6BSCF2|B01DNC0REU
08363,2,6,6,multi,extend,False,False,B00FZMTRFW|B01DNC0REU
08364,2,4,4,multi,extend,False,False,B00FZMTRFW|B01DNC0REU
08373,3,7,7,multi,extend,False,False,B012HDH4SS|B01FKZ62FQ|B01FVYWNWW
08411,2,2,2,multi,extend,False,False,B00L5FUJEG|B012G1AVTA
08412,1,1,1,single,seed,False,False,B00L5FUJEG
08413,2,3,3,multi,extend,False,False,B00IKDETOW|B00L5FUJEG
08420,4,4,4,hard,extend,False,False,B000GIPJ16|B0052P1CAK|B0077SWBYG|B00I03L3BO
08428,4,10,10,hard,extend,False,False,B000GULU58|B002BDTY2O|B00B9VH8VI|B00WH69YTI
08429,3,8,8,multi,extend,False,False,B002BDTY2O|B00B9VH8VI|B00WH69YTI
08432,4,7,7,hard,extend,False,False,0143125478|B005CS6AK4|B00EEDVYZO|B00VHHIUNY
08442,4,7,7,hard,extend,False,False,B004FW00X6|B00DG9YUNA|B00EDJCICW|B01CS2OH5G
08443,4,6,6,hard,extend,False,False,B004FW00X6|B00DG9YUNA|B00EDJCICW|B01CS2OH5G
08444,4,5,5,hard,extend,False,False,B004FW00X6|B00DG9YUNA|B00EDJCICW|B01CS2OH5G
08447,4,5,5,hard,extend,False,False,B012XYT420|B0166Y7L46|B0187VYGLM|B01G9MNH6Q
08464,2,2,2,multi,extend,False,False,0547166621|B00X6A1OD8
08465,3,4,4,multi,extend,False,False,0547166621|B00X6A1OD8|B019FNCXLQ
08466,2,2,2,multi,extend,False,False,0547166621|B00X6A1OD8
08472,3,6,6,multi,extend,False,False,B000FSQ7F4|B003GISNGQ|B019ZI4YKO
